Task ID,Occupation,Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical,Other Reason for Automation Desire,Other Reason for Human Agency,Gender,Race,Income,Age,Education,Experience,AI Tedious Work Attitude,AI Job Importance Attitude,AI Daily Interest Attitude,AI Suffering Attitude,Zip Code,Political Affiliation,LLM Familiarity,LLM Use in Work,LLM Usage by Type - Information Access,LLM Usage by Type - Edit,LLM Usage by Type - Idea Generation,LLM Usage by Type - Communication,LLM Usage by Type - Analysis,LLM Usage by Type - Decision,LLM Usage by Type - Coding,LLM Usage by Type - System Design,LLM Usage by Type - Data Processing,Recruitment Source
16152,Information Technology Project Managers,"Submit project deliverables, ensuring adherence to quality standards.",4bbdbefa-7d7f-47a0-89c1-ac7fd285f740,2025/4/1,Average,2,3,5,2,3,False,False,False,False,False,False,1,4,3,4,4,False,True,True,True,False,False,False,FALSE,,Male,Asian American and Pacific Islander,86K-165K,36,Master’s Degree,3-5 years,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,,No political affliation,I use them regularly.,"Yes, I use them every week in my work.",Weekly,Weekly,Weekly,Weekly,Monthly,Weekly,Monthly,Monthly,Monthly,WoM
16171,Information Technology Project Managers,Develop and manage work breakdown structure (WBS) of information technology projects.,4bbdbefa-7d7f-47a0-89c1-ac7fd285f740,2025/4/1,Average,1,3,4,1,2,False,False,False,False,False,False,1,4,3,4,4,False,False,True,True,False,False,False,FALSE,,Male,Asian American and Pacific Islander,86K-165K,36,Master’s Degree,3-5 years,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,,No political affliation,I use them regularly.,"Yes, I use them every week in my work.",Weekly,Weekly,Weekly,Weekly,Monthly,Weekly,Monthly,Monthly,Monthly,WoM
1275,Computer Programmers,"Investigate whether networks, workstations, the central processing unit of the system, or peripheral equipment are responding to a program's instructions.",1c5110bc-9386-4356-b63b-670af5f3e242,2025/4/2,Average,3,4,5,1,5,True,True,False,False,False,False,3,5,5,5,5,True,True,False,False,True,False,False,,,Male,Black,30-60K,30,Master’s Degree,6-10 years,Strongly agree,Somewhat agree,Somewhat agree,Strongly disagree,77493,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Daily,Never,Daily,Monthly,Daily,Weekly,Daily,Daily,Daily,Prolific
19004,Computer Network Support Specialists,Back up network data.,b2eed374-136d-4308-917a-38e0051a3654,2025/4/12,Average,4,2,3,2,2,True,False,True,False,True,True,2,2,2,2,2,False,False,False,False,False,False,False,,FALSE,Female,White,60-86K,36,"Some College, No Degree",3-5 years,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,40903,Independent,I use them regularly.,"Yes, I have used them occasionally for specific tasks.",Monthly,Monthly,Weekly,Weekly,Monthly,Monthly,Monthly,Monthly,Monthly,Upwork
18991,Computer Network Support Specialists,Configure security settings or access permissions for groups or individuals.,b2eed374-136d-4308-917a-38e0051a3654,2025/4/12,Average,2,3,3,2,3,False,False,False,False,False,False,2,1,2,3,3,False,True,True,True,False,True,False,FALSE,,Female,White,60-86K,36,"Some College, No Degree",3-5 years,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,40903,Independent,I use them regularly.,"Yes, I have used them occasionally for specific tasks.",Monthly,Monthly,Weekly,Weekly,Monthly,Monthly,Monthly,Monthly,Monthly,Upwork
19003,Computer Network Support Specialists,Analyze and report computer network security breaches or attempted breaches.,b2eed374-136d-4308-917a-38e0051a3654,2025/4/12,Average,2,3,3,3,2,False,False,False,False,False,False,3,2,3,3,3,False,False,True,True,False,True,False,FALSE,,Female,White,60-86K,36,"Some College, No Degree",3-5 years,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,40903,Independent,I use them regularly.,"Yes, I have used them occasionally for specific tasks.",Monthly,Monthly,Weekly,Weekly,Monthly,Monthly,Monthly,Monthly,Monthly,Upwork
18993,Computer Network Support Specialists,Document network support activities.,b2eed374-136d-4308-917a-38e0051a3654,2025/4/12,Average,2,3,5,3,3,False,False,False,False,False,False,3,3,2,3,3,False,False,False,False,False,False,False,FALSE,,Female,White,60-86K,36,"Some College, No Degree",3-5 years,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,40903,Independent,I use them regularly.,"Yes, I have used them occasionally for specific tasks.",Monthly,Monthly,Weekly,Weekly,Monthly,Monthly,Monthly,Monthly,Monthly,Upwork
18992,Computer Network Support Specialists,Configure wide area network (WAN) or local area network (LAN) routers or related equipment.,b2eed374-136d-4308-917a-38e0051a3654,2025/4/12,Average,3,2,2,3,2,False,False,True,True,False,True,2,2,3,2,2,False,False,False,False,False,False,False,,FALSE,Female,White,60-86K,36,"Some College, No Degree",3-5 years,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,40903,Independent,I use them regularly.,"Yes, I have used them occasionally for specific tasks.",Monthly,Monthly,Weekly,Weekly,Monthly,Monthly,Monthly,Monthly,Monthly,Upwork
19002,Computer Network Support Specialists,Troubleshoot network or connectivity problems for users or user groups.,b2eed374-136d-4308-917a-38e0051a3654,2025/4/12,Average,1,3,2,2,1,False,False,False,False,False,False,3,3,3,2,3,False,False,False,False,False,False,False,FALSE,,Female,White,60-86K,36,"Some College, No Degree",3-5 years,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,40903,Independent,I use them regularly.,"Yes, I have used them occasionally for specific tasks.",Monthly,Monthly,Weekly,Weekly,Monthly,Monthly,Monthly,Monthly,Monthly,Upwork
19010,Computer Network Support Specialists,Provide telephone support related to networking or connectivity issues.,b2eed374-136d-4308-917a-38e0051a3654,2025/4/12,Average,2,2,3,3,3,False,False,False,False,False,False,2,2,1,1,2,False,False,False,False,False,False,False,FALSE,FALSE,Female,White,60-86K,36,"Some College, No Degree",3-5 years,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,40903,Independent,I use them regularly.,"Yes, I have used them occasionally for specific tasks.",Monthly,Monthly,Weekly,Weekly,Monthly,Monthly,Monthly,Monthly,Monthly,Upwork
19010,Computer Network Support Specialists,Provide telephone support related to networking or connectivity issues.,3066e05c-facc-4b0b-9740-438c88fc63af,2025/4/13,Expert,4,3,5,1,1,True,True,True,True,True,True,2,3,3,3,2,False,False,False,False,False,False,False,,FALSE,Male,White,86K-165K,24,"Some College, No Degree",3-5 years,Strongly agree,Somewhat agree,Strongly agree,Neither agree nor disagree,,Other,I use them regularly.,"Yes, I use them every day in my work.",Monthly,Never,Never,Never,Never,Monthly,Daily,Weekly,Daily,Upwork
19004,Computer Network Support Specialists,Back up network data.,a13e7337-cf96-4acb-a2be-fb48fda68ef7,2025/4/13,Average,1,1,1,1,1,False,False,False,False,False,False,1,2,2,2,1,False,False,False,False,False,False,False,FALSE,FALSE,Male,Black,86K-165K,39,Master’s Degree,6-10 years,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,14623,No political affliation,I use them regularly.,"Yes, I use them every week in my work.",Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Upwork
18991,Computer Network Support Specialists,Configure security settings or access permissions for groups or individuals.,a13e7337-cf96-4acb-a2be-fb48fda68ef7,2025/4/13,Expert,3,1,1,1,3,True,True,True,False,False,False,2,2,1,2,2,False,False,False,False,False,False,False,,FALSE,Male,Black,86K-165K,39,Master’s Degree,6-10 years,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,14623,No political affliation,I use them regularly.,"Yes, I use them every week in my work.",Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Upwork
19003,Computer Network Support Specialists,Analyze and report computer network security breaches or attempted breaches.,a13e7337-cf96-4acb-a2be-fb48fda68ef7,2025/4/13,Average,1,1,1,1,1,False,False,False,False,False,False,2,2,2,2,3,False,True,True,True,False,False,False,FALSE,,Male,Black,86K-165K,39,Master’s Degree,6-10 years,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,14623,No political affliation,I use them regularly.,"Yes, I use them every week in my work.",Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Upwork
18992,Computer Network Support Specialists,Configure wide area network (WAN) or local area network (LAN) routers or related equipment.,a13e7337-cf96-4acb-a2be-fb48fda68ef7,2025/4/13,Novice,1,1,1,1,1,False,False,False,False,False,False,1,2,1,1,2,False,False,False,False,False,False,False,FALSE,FALSE,Male,Black,86K-165K,39,Master’s Degree,6-10 years,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,14623,No political affliation,I use them regularly.,"Yes, I use them every week in my work.",Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Upwork
19011,Computer Network Support Specialists,Research hardware or software products to meet technical networking or security needs.,a13e7337-cf96-4acb-a2be-fb48fda68ef7,2025/4/13,Average,1,1,1,1,1,False,False,False,False,False,False,3,2,2,3,1,False,False,False,False,False,False,False,FALSE,FALSE,Male,Black,86K-165K,39,Master’s Degree,6-10 years,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,14623,No political affliation,I use them regularly.,"Yes, I use them every week in my work.",Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Upwork
14670,Computer Systems Engineers/Architects,Collaborate with engineers or software developers to select appropriate design solutions or ensure the compatibility of system components.,70500d15-d407-429a-97ea-107b964f3b77,2025/4/14,Average,1,1,3,1,3,False,False,False,False,False,False,1,5,5,4,2,False,False,False,False,False,False,False,FALSE,FALSE,Male,White,209K-529K,27,Bachelor’s Degree,3-5 years,Strongly agree,Strongly disagree,Somewhat agree,Strongly disagree,92630,Prefer not to answer,I use them regularly.,"Yes, I use them every week in my work.",Daily,Monthly,Monthly,Never,Monthly,Never,Weekly,Monthly,Daily,Upwork
14673,Computer Systems Engineers/Architects,"Identify system data, hardware, or software components required to meet user needs.",70500d15-d407-429a-97ea-107b964f3b77,2025/4/14,Expert,2,2,5,1,4,False,False,False,False,False,False,1,5,5,5,1,False,False,False,False,False,False,False,FALSE,FALSE,Male,White,209K-529K,27,Bachelor’s Degree,3-5 years,Strongly agree,Strongly disagree,Somewhat agree,Strongly disagree,92630,Prefer not to answer,I use them regularly.,"Yes, I use them every week in my work.",Daily,Monthly,Monthly,Never,Monthly,Never,Weekly,Monthly,Daily,Upwork
14686,Computer Systems Engineers/Architects,"Research, test, or verify proper functioning of software patches and fixes.",70500d15-d407-429a-97ea-107b964f3b77,2025/4/14,Average,3,3,4,1,2,True,True,True,True,False,True,1,3,4,5,3,False,True,True,True,True,True,True,,,Male,White,209K-529K,27,Bachelor’s Degree,3-5 years,Strongly agree,Strongly disagree,Somewhat agree,Strongly disagree,92630,Prefer not to answer,I use them regularly.,"Yes, I use them every week in my work.",Daily,Monthly,Monthly,Never,Monthly,Never,Weekly,Monthly,Daily,Upwork
14667,Computer Systems Engineers/Architects,"Provide advice on project costs, design concepts, or design changes.",70500d15-d407-429a-97ea-107b964f3b77,2025/4/14,Expert,2,2,5,1,4,False,False,False,False,False,False,1,5,5,5,1,False,False,False,False,False,False,False,FALSE,FALSE,Male,White,209K-529K,27,Bachelor’s Degree,3-5 years,Strongly agree,Strongly disagree,Somewhat agree,Strongly disagree,92630,Prefer not to answer,I use them regularly.,"Yes, I use them every week in my work.",Daily,Monthly,Monthly,Never,Monthly,Never,Weekly,Monthly,Daily,Upwork
14672,Computer Systems Engineers/Architects,Provide technical guidance or support for the development or troubleshooting of systems.,70500d15-d407-429a-97ea-107b964f3b77,2025/4/14,Average,3,3,2,1,3,True,True,True,True,False,True,1,3,3,5,3,False,True,True,True,True,True,True,,,Male,White,209K-529K,27,Bachelor’s Degree,3-5 years,Strongly agree,Strongly disagree,Somewhat agree,Strongly disagree,92630,Prefer not to answer,I use them regularly.,"Yes, I use them every week in my work.",Daily,Monthly,Monthly,Never,Monthly,Never,Weekly,Monthly,Daily,Upwork
14687,Computer Systems Engineers/Architects,"Communicate project information through presentations, technical reports, or white papers.",70500d15-d407-429a-97ea-107b964f3b77,2025/4/14,Expert,1,2,5,1,5,False,False,False,False,False,False,1,5,5,5,2,False,False,False,False,False,False,False,FALSE,FALSE,Male,White,209K-529K,27,Bachelor’s Degree,3-5 years,Strongly agree,Strongly disagree,Somewhat agree,Strongly disagree,92630,Prefer not to answer,I use them regularly.,"Yes, I use them every week in my work.",Daily,Monthly,Monthly,Never,Monthly,Never,Weekly,Monthly,Daily,Upwork
14681,Computer Systems Engineers/Architects,"Define and analyze objectives, scope, issues, or organizational impact of information systems.",70500d15-d407-429a-97ea-107b964f3b77,2025/4/14,Expert,2,3,5,1,5,False,False,False,False,False,False,1,5,5,5,2,False,False,False,False,False,False,False,FALSE,FALSE,Male,White,209K-529K,27,Bachelor’s Degree,3-5 years,Strongly agree,Strongly disagree,Somewhat agree,Strongly disagree,92630,Prefer not to answer,I use them regularly.,"Yes, I use them every week in my work.",Daily,Monthly,Monthly,Never,Monthly,Never,Weekly,Monthly,Daily,Upwork
14675,Computer Systems Engineers/Architects,Monitor system operation to detect potential problems.,70500d15-d407-429a-97ea-107b964f3b77,2025/4/14,Average,3,1,3,1,2,True,True,True,False,False,True,1,3,3,5,3,False,True,True,True,True,True,True,,,Male,White,209K-529K,27,Bachelor’s Degree,3-5 years,Strongly agree,Strongly disagree,Somewhat agree,Strongly disagree,92630,Prefer not to answer,I use them regularly.,"Yes, I use them every week in my work.",Daily,Monthly,Monthly,Never,Monthly,Never,Weekly,Monthly,Daily,Upwork
14683,Computer Systems Engineers/Architects,Design and conduct hardware or software tests.,70500d15-d407-429a-97ea-107b964f3b77,2025/4/14,Average,4,1,4,1,2,True,True,True,True,True,True,1,2,3,4,3,False,True,True,True,True,True,True,,,Male,White,209K-529K,27,Bachelor’s Degree,3-5 years,Strongly agree,Strongly disagree,Somewhat agree,Strongly disagree,92630,Prefer not to answer,I use them regularly.,"Yes, I use them every week in my work.",Daily,Monthly,Monthly,Never,Monthly,Never,Weekly,Monthly,Daily,Upwork
14671,Computer Systems Engineers/Architects,"Evaluate current or emerging technologies to consider factors such as cost, portability, compatibility, or usability.",70500d15-d407-429a-97ea-107b964f3b77,2025/4/14,Average,2,2,5,1,4,False,False,False,False,False,False,1,5,5,5,5,False,True,True,True,True,True,True,FALSE,,Male,White,209K-529K,27,Bachelor’s Degree,3-5 years,Strongly agree,Strongly disagree,Somewhat agree,Strongly disagree,92630,Prefer not to answer,I use them regularly.,"Yes, I use them every week in my work.",Daily,Monthly,Monthly,Never,Monthly,Never,Weekly,Monthly,Daily,Upwork
16171,Information Technology Project Managers,Develop and manage work breakdown structure (WBS) of information technology projects.,b2efd415-bcf4-4465-8ff5-34e2dd167f01,2025/4/15,Average,3,3,4,3,3,True,False,False,True,True,True,2,3,2,3,3,True,True,True,False,False,True,True,,,Male,Black,0-30K,32,Bachelor’s Degree,3-5 years,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,,No political affliation,I use them regularly.,"Yes, I have used them occasionally for specific tasks.",Weekly,Weekly,Daily,Weekly,Daily,Daily,Daily,Daily,Weekly,WoM
16171,Information Technology Project Managers,Develop and manage work breakdown structure (WBS) of information technology projects.,e5c920fc-7893-4b9b-b5c0-58aca98c82be,2025/4/15,Average,3,3,3,2,3,False,False,True,False,False,False,3,3,4,2,2,False,False,False,False,False,False,False,,FALSE,Male,Black,30-60K,28,Bachelor’s Degree,3-5 years,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,900001,Independent,I have some experience using them.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Daily,Daily,Daily,Daily,Monthly,Monthly,WoM
16171,Information Technology Project Managers,Develop and manage work breakdown structure (WBS) of information technology projects.,f375b1dd-cf9c-4f5d-82f4-b4e674b902d0,2025/4/15,Average,3,2,3,3,4,True,False,True,True,True,True,3,3,3,4,3,False,False,False,False,False,False,False,,,Male,Black,0-30K,28,Bachelor’s Degree,6-10 years,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,,No political affliation,I have some experience using them.,"Yes, I use them every week in my work.",Weekly,Weekly,Weekly,Daily,Weekly,Weekly,Weekly,Weekly,Weekly,WoM
14670,Computer Systems Engineers/Architects,Collaborate with engineers or software developers to select appropriate design solutions or ensure the compatibility of system components.,1634b1fd-ac65-4ba6-bbd6-8a365109ff47,2025/4/16,Average,2,1,4,4,5,False,False,False,False,False,False,2,5,4,5,4,False,True,True,False,True,True,True,FALSE,,Male,Asian American and Pacific Islander,86K-165K,31,Bachelor’s Degree,6-10 years,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Daily,Weekly,Never,Never,Never,Never,Weekly,Never,Weekly,Upwork
